"year","month","dayofmonth","totalflights","delaypercentage"
2007,10,16,"20539","17"
2007,10,17,"20902","24"
2007,10,18,"21205","28"
2007,10,19,"21208","32"
2007,10,20,"17148","12"
2007,10,21,"19858","22"
2007,10,22,"21126","30"
2007,10,23,"20526","21"
2007,10,24,"20903","26"
2007,10,25,"21209","23"
2007,10,26,"21216","25"
2007,10,27,"17145","13"
2007,10,28,"19807","16"
2007,10,29,"21097","12"
2007,10,30,"20483","8"
2007,10,31,"20328","8"
2007,11,1,"21130","11"
2007,11,2,"21148","13"
2007,11,3,"17086","8"
2007,11,4,"20039","12"
2007,11,5,"21183","14"
2007,11,6,"20635","15"
2007,11,7,"21048","11"
2007,11,8,"21260","14"
2007,11,9,"21273","20"
2007,11,10,"17351","8"
2007,11,11,"20048","13"
2007,11,12,"21177","15"
2007,11,13,"20684","12"
2007,11,14,"21037","19"
2007,11,15,"21283","23"
2007,11,16,"21307","21"
2007,11,17,"17407","10"
2007,11,18,"20083","19"
2007,11,19,"20783","35"
2007,11,20,"21263","25"
2007,11,21,"21330","26"
2007,11,22,"14859","12"
2007,11,23,"16912","8"
2007,11,24,"18603","15"
2007,11,25,"20933","26"
2007,11,26,"21364","35"
2007,11,27,"20878","20"
2007,11,28,"20739","14"
2007,11,29,"21176","15"
2007,11,30,"21130","24"
2007,12,1,"16792","20"
2007,12,2,"19716","32"
2007,12,3,"20931","24"
2007,12,4,"20160","20"
2007,12,5,"20507","31"
2007,12,6,"21017","23"
2007,12,7,"21051","33"
2007,12,8,"16766","18"
2007,12,9,"19716","30"
2007,12,10,"20907","31"
2007,12,11,"20128","23"
2007,12,12,"20619","23"
2007,12,13,"20953","24"
2007,12,14,"21065","31"
2007,12,15,"17497","37"
2007,12,16,"19841","33"
2007,12,17,"20721","25"
2007,12,18,"20670","21"
2007,12,19,"21026","28"
2007,12,20,"21259","35"
2007,12,21,"21297","45"
2007,12,22,"18864","44"
2007,12,23,"20241","44"
2007,12,24,"17313","20"
2007,12,25,"17449","18"
2007,12,26,"21027","38"
2007,12,27,"21081","42"
2007,12,28,"20531","48"
2007,12,29,"18177","32"
2007,12,30,"19174","34"
2007,12,31,"17643","27"
2008,1,1,"19187","34"
2008,1,2,"20954","39"
2008,1,3,"20937","29"
2008,1,4,"20929","23"
2008,1,5,"18069","29"
2008,1,6,"19897","29"
2008,1,7,"20347","20"
2008,1,8,"19604","22"
2008,1,9,"19820","14"
2008,1,10,"20305","19"
2008,1,11,"20349","19"
2008,1,12,"16572","8"
2008,1,13,"18947","16"
2008,1,14,"20178","15"
2008,1,15,"19504","12"
2008,1,16,"19768","11"
2008,1,17,"20277","31"
2008,1,18,"20348","26"
2008,1,19,"16255","21"
2008,1,20,"18653","16"
2008,1,21,"20133","33"
2008,1,22,"19505","31"
2008,1,23,"19771","23"
2008,1,24,"20258","22"
2008,1,25,"20314","26"
2008,1,26,"16282","20"
2008,1,27,"18922","31"
2008,1,28,"20149","22"
2008,1,29,"19498","21"
2008,1,30,"19767","17"
2008,1,31,"20266","34"
2008,2,1,"20334","37"
2008,2,2,"16176","17"
2008,2,3,"18857","24"
2008,2,4,"20163","32"
2008,2,5,"19490","28"
2008,2,6,"19760","27"
2008,2,7,"20254","23"
2008,2,8,"20308","25"
2008,2,9,"16142","13"
2008,2,10,"18895","26"
2008,2,11,"20139","21"
2008,2,12,"19480","35"
2008,2,13,"19868","34"
2008,2,14,"20699","26"
2008,2,15,"20800","26"
2008,2,16,"17052","20"
2008,2,17,"18867","27"
2008,2,18,"20498","32"
2008,2,19,"20379","21"
2008,2,20,"20624","21"
2008,2,21,"20744","31"
2008,2,22,"20777","42"
2008,2,23,"17092","24"
2008,2,24,"19480","24"
2008,2,25,"20704","21"
2008,2,26,"20351","35"
2008,2,27,"20335","18"
2008,2,28,"20461","14"
2008,2,29,"20507","25"
2008,3,1,"16973","16"
2008,3,2,"19379","21"
2008,3,3,"20630","25"
2008,3,4,"20275","26"
2008,3,5,"20561","21"
2008,3,6,"20679","18"
2008,3,7,"20699","39"
2008,3,8,"17273","37"
2008,3,9,"19545","28"
2008,3,10,"20635","21"
2008,3,11,"20283","13"
2008,3,12,"20572","15"
2008,3,13,"20710","16"
2008,3,14,"20746","25"
2008,3,15,"17301","32"
2008,3,16,"19570","26"
2008,3,17,"20651","24"
2008,3,18,"20299","26"
2008,3,19,"20590","37"
2008,3,20,"20721","27"
2008,3,21,"20735","27"
2008,3,22,"17308","20"
2008,3,23,"19445","15"
2008,3,24,"20655","15"
2008,3,25,"20302","21"
2008,3,26,"20584","14"
2008,3,27,"20721","22"
2008,3,28,"20756","27"
2008,3,29,"17298","18"
2008,3,30,"19555","34"
2008,3,31,"20639","40"
2008,4,1,"20255","29"
2008,4,2,"20520","16"
2008,4,3,"20684","25"
2008,4,4,"20734","41"
2008,4,5,"17183","21"
2008,4,6,"19543","27"
2008,4,7,"20642","18"
2008,4,8,"20135","16"
2008,4,9,"20516","19"
2008,4,10,"20708","33"
2008,4,11,"20748","30"
2008,4,12,"17066","21"
2008,4,13,"19566","18"
2008,4,14,"20600","13"
2008,4,15,"20111","11"
2008,4,16,"20508","12"
2008,4,17,"20713","12"
2008,4,18,"20757","16"
2008,4,19,"17046","13"
2008,4,20,"19567","20"
2008,4,21,"20613","14"
2008,4,22,"20140","11"
2008,4,23,"20552","15"
2008,4,24,"20694","15"
2008,4,25,"20725","22"
2008,4,26,"17009","16"
2008,4,27,"19549","16"
2008,4,28,"20608","26"
2008,4,29,"20144","12"
2008,4,30,"20490","11"
2008,5,1,"20522","17"
2008,5,2,"20579","36"
2008,5,3,"16893","16"
2008,5,4,"19362","13"
2008,5,5,"20434","17"
2008,5,6,"19922","14"
2008,5,7,"20301","22"
2008,5,8,"20504","16"
2008,5,9,"20565","21"
2008,5,10,"16907","14"
2008,5,11,"19378","22"
2008,5,12,"20418","22"
2008,5,13,"19746","16"
2008,5,14,"20275","20"
2008,5,15,"20479","20"
2008,5,16,"20542","25"
2008,5,17,"16945","10"
2008,5,18,"19378","16"
2008,5,19,"20417","16"
2008,5,20,"19922","21"
2008,5,21,"20333","15"
2008,5,22,"20545","29"
2008,5,23,"20611","25"
2008,5,24,"16717","14"
2008,5,25,"16458","7"
2008,5,26,"19357","12"
2008,5,27,"20294","22"
2008,5,28,"20355","15"
2008,5,29,"20522","13"
2008,5,30,"20581","20"
2008,5,31,"17031","21"
2008,6,1,"19523","19"
2008,6,2,"20593","11"
2008,6,3,"20134","24"
2008,6,4,"20474","34"
2008,6,5,"20791","31"
2008,6,6,"20877","28"
2008,6,7,"17882","21"
2008,6,8,"19895","28"
2008,6,9,"20832","30"
2008,6,10,"20605","26"
2008,6,11,"20751","25"
2008,6,12,"20916","24"
2008,6,13,"20997","31"
2008,6,14,"18130","22"
2008,6,15,"20012","28"
2008,6,16,"20898","29"
2008,6,17,"20689","23"
2008,6,18,"20823","19"
2008,6,19,"20947","28"
2008,6,20,"21025","23"
2008,6,21,"18154","22"
2008,6,22,"20064","30"
2008,6,23,"20927","29"
2008,6,24,"20732","20"
2008,6,25,"20854","23"
2008,6,26,"20963","32"
2008,6,27,"21031","31"
2008,6,28,"18156","25"
2008,6,29,"20072","30"
2008,6,30,"20918","19"
2008,7,1,"20742","13"
2008,7,2,"20937","18"
2008,7,3,"20891","15"
2008,7,4,"15994","8"
2008,7,5,"17603","13"
2008,7,6,"20130","26"
2008,7,7,"21042","31"
2008,7,8,"20409","31"
2008,7,9,"19593","26"
2008,7,10,"21058","23"
2008,7,11,"21125","20"
2008,7,12,"18216","23"
2008,7,13,"20130","29"
2008,7,14,"21033","23"
2008,7,15,"20783","16"
2008,7,16,"20956","14"
2008,7,17,"21055","18"
2008,7,18,"21128","20"
2008,7,19,"18213","19"
2008,7,20,"20124","22"
2008,7,21,"21018","20"
2008,7,22,"20755","22"
2008,7,23,"20925","25"
2008,7,24,"21015","29"
2008,7,25,"21102","20"
2008,7,26,"18187","16"
2008,7,27,"20105","25"
2008,7,28,"21002","19"
2008,7,29,"20740","17"
2008,7,30,"20904","19"
2008,7,31,"21016","27"
2008,8,1,"21009","23"
2008,8,2,"18104","25"
2008,8,3,"20026","20"
2008,8,4,"20928","23"
2008,8,5,"20636","23"
2008,8,6,"20807","18"
2008,8,7,"20925","28"
2008,8,8,"20993","21"
2008,8,9,"18087","18"
2008,8,10,"20027","23"
2008,8,11,"20906","23"
2008,8,12,"20605","17"
2008,8,13,"20782","14"
2008,8,14,"20921","20"
2008,8,15,"20990","29"
2008,8,16,"17862","21"
2008,8,17,"19809","15"
2008,8,18,"20838","15"
2008,8,19,"19922","12"
2008,8,20,"20200","21"
2008,8,21,"20470","19"
2008,8,22,"20524","16"
2008,8,23,"16628","12"
2008,8,24,"19229","14"
2008,8,25,"20311","18"
2008,8,26,"19732","19"
2008,8,27,"19984","12"
2008,8,28,"20309","14"
2008,8,29,"20362","17"
2008,8,30,"15474","10"
2008,8,31,"14879","6"
2008,9,1,"18977","8"
2008,9,2,"19293","9"
2008,9,3,"18729","7"
2008,9,4,"18961","12"
2008,9,5,"19021","10"
2008,9,6,"14643","11"
2008,9,7,"17850","10"
2008,9,8,"18855","18"
2008,9,9,"18089","19"
2008,9,10,"18457","9"
2008,9,11,"18895","14"
2008,9,12,"18977","23"
2008,9,13,"14583","15"
2008,9,14,"17818","18"
2008,9,15,"18832","14"
2008,9,16,"18060","9"
2008,9,17,"18442","8"
2008,9,18,"18877","10"
2008,9,19,"18944","11"
2008,9,20,"14569","7"
2008,9,21,"17773","13"
2008,9,22,"18819","11"
2008,9,23,"18056","8"
2008,9,24,"18429","11"
2008,9,25,"18856","15"
2008,9,26,"18939","19"
2008,9,27,"14548","11"
2008,9,28,"17764","14"
2008,9,29,"18817","11"
2008,9,30,"18035","8"
2008,10,1,"18294","7"
2008,10,2,"18779","9"
2008,10,3,"18851","12"
2008,10,4,"14527","7"
2008,10,5,"17685","13"
2008,10,6,"18747","9"
2008,10,7,"18047","11"
2008,10,8,"18420","15"
2008,10,9,"18849","13"
2008,10,10,"18882","14"
2008,10,11,"14568","12"
2008,10,12,"17722","13"
2008,10,13,"18799","11"
2008,10,14,"18076","8"
2008,10,15,"18401","15"
2008,10,16,"18836","15"
2008,10,17,"18874","15"
2008,10,18,"14530","7"
2008,10,19,"17696","11"
2008,10,20,"18799","10"
2008,10,21,"18043","9"
2008,10,22,"18407","14"
2008,10,23,"18855","12"
2008,10,24,"18898","22"
2008,10,25,"14543","13"
2008,10,26,"17691","15"
2008,10,27,"18786","18"
2008,10,28,"18029","15"
2008,10,29,"18378","8"
2008,10,30,"18804","10"
2008,10,31,"18389","9"
2008,11,1,"14599","9"
2008,11,2,"17385","14"
2008,11,3,"18608","10"
2008,11,4,"17952","8"
2008,11,5,"18278","10"
2008,11,6,"18672","17"
2008,11,7,"18692","19"
2008,11,8,"14881","10"
2008,11,9,"17426","14"
2008,11,10,"18593","10"
2008,11,11,"17929","15"
2008,11,12,"18270","16"
2008,11,13,"18646","23"
2008,11,14,"18672","28"
2008,11,15,"14849","14"
2008,11,16,"17402","14"
2008,11,17,"18586","10"
